Satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
0,Female,disloyal Customer,22,Business travel,Eco,2603,3,3,3,1,4,3,4,4,4,3,1,1,1,4,17,76
0,Male,disloyal Customer,32,Business travel,Business,2327,3,3,3,1,1,3,1,1,4,4,5,5,4,1,12,0
0,Female,disloyal Customer,32,Business travel,Business,2284,3,3,3,1,3,3,3,3,3,5,4,3,4,3,6,18
0,Female,disloyal Customer,32,Business travel,Eco Plus,1170,3,3,3,1,2,3,2,2,2,5,5,1,5,2,0,0
0,Female,disloyal Customer,32,Business travel,Business,1708,3,3,3,1,4,3,4,4,5,5,5,5,4,4,0,0
0,Female,disloyal Customer,50,Business travel,Eco,2599,3,3,3,1,5,3,5,5,1,1,4,3,2,5,0,0
0,Male,disloyal Customer,31,Business travel,Business,3716,3,3,3,1,5,3,5,5,3,4,4,3,5,5,5,0
0,Male,disloyal Customer,47,Business travel,Eco,1744,3,3,3,1,3,3,3,3,4,5,2,4,1,3,0,0
0,Female,disloyal Customer,37,Business travel,Eco,2413,3,3,3,1,2,3,2,2,1,1,3,2,1,2,0,0
0,Male,disloyal Customer,24,Business travel,Eco,1982,3,3,3,1,4,3,4,4,4,5,4,3,4,4,0,0
0,Male,disloyal Customer,23,Business travel,Eco,2043,3,3,3,1,4,3,4,4,5,4,4,5,5,4,0,8
0,Male,disloyal Customer,24,Business travel,Eco,2527,3,3,3,1,2,3,2,2,3,4,5,5,5,2,61,44
0,Male,disloyal Customer,30,Business travel,Eco Plus,1700,3,3,3,1,5,3,5,5,2,5,1,2,4,5,13,10
0,Female,disloyal Customer,35,Business travel,Eco,1901,3,3,3,1,4,3,1,4,2,2,5,1,2,4,14,11
0,Female,disloyal Customer,30,Business travel,Business,4325,3,3,3,1,3,3,3,3,3,2,4,3,4,3,22,1
0,Female,disloyal Customer,30,Business travel,Business,2863,3,3,3,1,4,3,2,4,5,5,3,4,5,4,0,0
0,Female,disloyal Customer,30,Business travel,Business,2500,3,3,3,1,1,3,1,1,4,2,4,4,5,1,18,37
0,Male,disloyal Customer,27,Business travel,Eco,1525,3,3,3,1,5,3,5,5,2,4,3,2,5,5,44,31
0,Female,disloyal Customer,29,Business travel,Eco,2490,3,3,3,1,4,3,4,4,3,1,3,4,2,4,0,0
0,Female,disloyal Customer,30,Business travel,Business,1726,3,3,3,1,3,3,1,3,4,2,4,4,4,3,0,29
0,Female,disloyal Customer,24,Business travel,Eco,2174,3,3,3,1,5,3,5,5,4,1,4,1,5,5,0,0
0,Female,disloyal Customer,30,Business travel,Eco Plus,1343,3,3,3,1,5,3,5,5,4,4,3,2,2,5,5,0
0,Female,disloyal Customer,30,Business travel,Business,2323,3,3,3,1,1,3,1,1,4,3,4,3,5,1,47,34
0,Female,disloyal Customer,30,Business travel,Business,1550,3,3,3,1,3,3,3,3,3,5,4,3,5,3,0,0
0,Male,disloyal Customer,34,Business travel,Eco,2247,3,3,3,1,3,3,3,3,1,5,2,1,5,3,0,0
0,Male,disloyal Customer,30,Business travel,Business,1083,3,3,3,1,1,3,1,1,5,1,2,4,4,1,11,0
0,Male,disloyal Customer,29,Business travel,Business,2803,3,3,3,1,5,3,5,5,3,3,4,4,5,5,0,0
0,Male,disloyal Customer,37,Business travel,Eco,2274,3,3,3,1,2,3,2,2,4,5,4,4,2,2,46,91
0,Male,disloyal Customer,29,Business travel,Business,2218,3,3,3,1,2,3,2,2,3,2,4,5,4,2,0,0
0,Female,disloyal Customer,29,Business travel,Business,2251,3,3,3,1,5,3,5,5,4,3,4,5,4,5,0,0
0,Male,disloyal Customer,44,Business travel,Eco,2322,3,3,3,1,2,3,2,2,2,2,1,1,2,2,0,0
0,Female,disloyal Customer,22,Business travel,Eco,1732,3,3,3,1,1,3,1,1,3,1,1,1,1,1,0,7
0,Male,disloyal Customer,49,Business travel,Eco,1863,3,3,3,1,2,3,2,2,4,5,2,4,3,2,0,0
0,Female,disloyal Customer,29,Business travel,Business,3212,3,3,3,1,3,3,4,3,4,3,5,5,4,3,0,0
0,Female,disloyal Customer,29,Business travel,Business,2450,3,3,3,1,3,3,3,3,5,5,5,4,5,3,0,0
0,Female,disloyal Customer,20,Business travel,Eco,2394,3,3,3,1,5,3,4,5,2,1,2,2,5,5,0,0
0,Female,disloyal Customer,37,Business travel,Eco,2567,3,3,3,1,5,3,5,5,4,2,3,1,2,5,4,0
0,Male,disloyal Customer,29,Business travel,Eco,1551,3,3,3,1,3,3,3,3,4,4,4,3,3,3,0,0
0,Male,disloyal Customer,22,Business travel,Eco,2545,3,3,3,1,4,3,1,4,4,2,5,4,4,4,0,0
0,Female,disloyal Customer,29,Business travel,Business,2444,3,3,3,1,3,3,3,3,4,4,5,4,4,3,0,0
0,Female,disloyal Customer,29,Business travel,Business,2699,3,3,3,1,3,3,3,3,5,4,5,3,4,3,243,253
0,Female,disloyal Customer,20,Business travel,Eco,1678,3,3,3,1,2,3,2,2,5,5,5,5,4,2,10,10
0,Female,disloyal Customer,29,Business travel,Business,2024,3,3,3,1,1,3,1,1,3,3,5,3,4,1,0,0
0,Female,disloyal Customer,24,Business travel,Eco,1986,3,3,3,1,5,3,4,5,5,3,5,3,4,5,0,0
0,Male,disloyal Customer,27,Business travel,Eco,2377,3,3,3,1,3,1,1,3,1,4,5,1,3,1,146,155
0,Female,disloyal Customer,29,Business travel,Business,3502,3,3,3,1,3,1,4,3,3,5,5,4,5,4,0,0
0,Male,disloyal Customer,21,Business travel,Eco,1929,3,3,3,1,5,3,5,5,4,1,2,1,1,5,0,0
0,Male,disloyal Customer,9,Business travel,Eco,1757,3,3,3,1,3,3,4,3,3,5,5,3,4,3,0,0
0,Male,disloyal Customer,28,Business travel,Business,2871,3,3,3,1,2,3,2,2,3,2,5,5,4,2,1,1
0,Female,disloyal Customer,11,Business travel,Eco,1959,3,3,3,1,5,3,2,5,4,4,4,5,4,5,8,0
0,Male,disloyal Customer,57,Business travel,Eco,2268,3,3,3,1,5,3,5,5,3,2,1,2,2,5,9,0
0,Male,disloyal Customer,28,Business travel,Business,1856,3,3,3,1,2,3,2,2,5,5,5,4,5,2,0,2
0,Female,disloyal Customer,24,Business travel,Eco,1918,3,3,3,1,1,3,1,1,4,2,3,4,5,1,8,1
0,Male,disloyal Customer,24,Business travel,Eco,2723,3,3,3,1,5,3,5,5,4,1,4,2,4,5,0,13
0,Female,disloyal Customer,28,Business travel,Business,3902,3,3,3,1,2,3,4,2,4,2,3,4,5,2,0,0
0,Female,disloyal Customer,28,Business travel,Business,2513,3,3,3,1,4,3,4,4,4,3,4,5,4,4,0,0
0,Male,disloyal Customer,8,Business travel,Eco,1811,3,3,3,1,4,3,4,4,4,2,5,3,4,4,0,0
0,Female,disloyal Customer,34,Business travel,Eco,1928,3,3,3,1,1,3,1,1,4,4,5,1,5,1,0,0
0,Female,disloyal Customer,28,Business travel,Business,1780,3,3,3,1,1,3,1,1,4,5,5,3,4,1,8,0
0,Male,disloyal Customer,18,Business travel,Eco,1504,3,3,3,1,5,3,5,5,4,2,5,3,5,5,0,0
0,Female,disloyal Customer,28,Business travel,Business,1288,3,3,3,1,4,3,4,4,3,4,4,5,5,4,0,0
0,Male,disloyal Customer,25,Business travel,Eco,2556,3,3,3,1,3,3,3,4,2,5,2,3,2,3,5,0
0,Male,disloyal Customer,28,Business travel,Business,2160,3,3,3,1,4,3,4,4,5,5,5,3,5,4,0,0
0,Male,disloyal Customer,28,Business travel,Business,1864,3,3,3,1,3,3,2,3,4,4,4,4,4,3,0,0
0,Female,disloyal Customer,39,Business travel,Eco,1714,3,3,3,1,5,3,1,5,3,3,1,3,4,5,0,0
0,Male,disloyal Customer,25,Business travel,Eco,2216,3,3,3,1,5,3,5,5,3,3,5,2,2,5,42,25
0,Male,disloyal Customer,27,Business travel,Business,2127,3,3,3,1,2,3,2,2,3,1,2,1,1,2,0,9
0,Female,disloyal Customer,23,Business travel,Eco,2214,3,3,3,1,2,3,2,2,5,2,4,5,5,2,0,0
0,Male,disloyal Customer,48,Business travel,Eco,1792,3,3,3,1,2,3,3,2,5,3,2,3,3,2,12,3
0,Male,disloyal Customer,27,Business travel,Business,2159,3,3,3,1,4,3,4,4,4,5,4,4,5,4,0,0
0,Female,disloyal Customer,27,Business travel,Business,1867,3,3,3,1,1,3,1,1,5,2,4,4,4,1,0,2
0,Female,disloyal Customer,22,Business travel,Eco,1795,3,3,3,1,2,3,2,2,4,2,1,2,3,2,19,8
0,Female,disloyal Customer,22,Business travel,Eco,2586,3,3,3,1,1,3,1,1,2,5,1,4,2,1,0,0
0,Female,disloyal Customer,27,Business travel,Business,3763,3,3,3,1,1,3,1,1,4,5,5,4,4,1,0,0
0,Male,disloyal Customer,27,Business travel,Business,2232,3,3,3,1,4,3,4,4,5,5,5,4,5,4,46,20
0,Female,disloyal Customer,27,Business travel,Business,3612,3,3,3,1,4,3,4,4,5,4,4,5,5,4,0,0
0,Female,disloyal Customer,27,Business travel,Business,2384,3,3,3,1,3,3,3,3,3,4,4,5,4,3,0,0
0,Female,disloyal Customer,29,Business travel,Eco,1811,3,3,3,1,2,3,2,2,4,3,5,4,2,2,18,13
0,Male,disloyal Customer,22,Business travel,Eco,2376,3,3,3,1,5,3,5,5,5,2,5,5,4,5,0,0
0,Female,disloyal Customer,27,Business travel,Business,2044,3,3,3,1,4,3,4,4,3,5,4,4,5,4,0,0
0,Female,disloyal Customer,27,Business travel,Business,1761,3,3,3,1,1,3,1,1,3,2,4,3,5,1,0,0
0,Female,disloyal Customer,27,Business travel,Business,2177,3,3,3,1,3,3,3,3,5,5,4,5,4,3,0,0
0,Female,disloyal Customer,37,Business travel,Eco,1727,3,3,3,1,1,3,1,1,4,4,1,5,2,1,0,0
0,Female,disloyal Customer,30,Business travel,Eco,2242,3,3,3,1,3,3,4,3,1,3,2,1,2,3,56,58
0,Male,disloyal Customer,27,Business travel,Business,1510,3,3,3,1,1,3,1,1,4,3,1,3,1,1,0,0
0,Female,disloyal Customer,48,Business travel,Eco,1486,3,3,3,1,2,3,1,2,3,1,4,3,2,2,0,0
0,Male,disloyal Customer,27,Business travel,Business,1528,3,3,3,1,4,3,2,4,4,5,4,4,5,4,85,
0,Male,disloyal Customer,27,Business travel,Business,1325,3,3,3,1,5,3,5,5,2,4,1,2,1,5,5,5
0,Male,disloyal Customer,27,Business travel,Business,1281,3,3,3,1,1,3,1,1,3,2,4,4,4,1,0,0
0,Female,disloyal Customer,10,Business travel,Eco,2651,3,3,3,1,2,3,2,2,4,2,4,5,4,2,0,0
0,Male,disloyal Customer,26,Business travel,Business,3548,3,3,3,1,5,3,5,5,5,2,5,3,5,5,9,3
0,Female,disloyal Customer,72,Business travel,Eco,2179,3,3,3,1,2,3,2,2,4,4,3,1,4,2,0,0
0,Male,disloyal Customer,26,Business travel,Business,3215,3,3,3,1,2,3,2,2,4,2,3,5,5,2,0,0
0,Female,disloyal Customer,26,Business travel,Eco,2218,3,3,3,1,3,3,3,3,2,1,3,5,5,3,0,0
0,Male,disloyal Customer,26,Business travel,Business,2740,3,3,3,1,3,4,4,3,3,5,5,4,5,4,205,193
0,Male,disloyal Customer,26,Business travel,Business,2433,3,3,3,1,1,3,1,1,1,4,2,4,1,1,64,57
0,Male,disloyal Customer,26,Business travel,Business,2140,3,3,3,1,2,3,2,2,3,4,5,5,4,2,0,0
0,Male,disloyal Customer,26,Business travel,Business,2155,3,3,3,1,5,3,2,5,5,4,5,5,4,5,8,2
0,Male,disloyal Customer,26,Business travel,Business,2576,3,3,3,1,3,3,3,3,3,3,5,4,5,3,5,2
0,Female,disloyal Customer,16,Business travel,Eco,2658,3,3,3,1,3,1,1,4,5,4,4,1,3,1,150,135
0,Female,disloyal Customer,59,Business travel,Eco,1918,3,3,3,1,2,3,2,2,3,5,1,1,2,2,0,4
0,Male,disloyal Customer,26,Business travel,Business,1844,3,3,3,1,1,3,1,1,4,5,5,3,4,1,8,0
0,Female,disloyal Customer,26,Business travel,Business,2746,3,3,3,1,2,3,2,2,3,3,4,5,5,2,41,
0,Male,disloyal Customer,26,Business travel,Business,2087,3,3,3,1,3,3,3,3,5,2,4,3,5,3,17,16
0,Male,disloyal Customer,26,Business travel,Business,2036,3,3,3,1,4,3,4,4,3,5,5,3,5,4,0,0
0,Male,disloyal Customer,26,Business travel,Business,1712,3,3,3,1,4,3,4,4,4,2,5,4,5,4,0,0
0,Male,disloyal Customer,26,Business travel,Business,2048,3,3,3,1,2,3,2,2,4,2,3,1,3,2,7,0
0,Male,disloyal Customer,25,Business travel,Eco,1842,3,3,3,1,1,3,2,1,2,5,5,2,2,1,11,16
0,Female,disloyal Customer,26,Business travel,Business,3248,3,3,3,1,2,3,4,2,3,5,5,3,5,2,0,1
0,Female,disloyal Customer,33,Business travel,Eco,2058,3,3,3,1,5,3,5,5,3,5,2,3,1,5,1,0
0,Female,disloyal Customer,30,Business travel,Eco,2091,3,3,3,1,4,3,4,4,2,1,3,3,3,4,0,0
0,Female,disloyal Customer,26,Business travel,Business,4190,3,3,3,1,4,3,1,4,3,4,5,4,5,4,0,0
0,Male,disloyal Customer,26,Business travel,Business,1702,3,3,3,1,3,3,1,3,4,3,4,3,2,3,0,0
0,Male,disloyal Customer,38,Business travel,Eco,2483,3,3,3,1,3,3,3,3,1,3,5,5,3,3,0,6
0,Female,disloyal Customer,43,Business travel,Eco,2191,3,3,3,1,1,3,1,1,1,3,4,4,5,1,0,0
0,Female,disloyal Customer,43,Business travel,Eco,2186,3,3,3,1,3,3,3,3,3,4,5,3,3,3,0,0
0,Male,disloyal Customer,22,Business travel,Eco,1962,3,3,3,1,4,3,1,4,2,3,2,4,1,4,0,0
0,Male,disloyal Customer,26,Business travel,Eco,1859,3,3,3,1,3,3,3,3,5,3,1,3,2,3,5,4
0,Female,disloyal Customer,45,Business travel,Eco,1716,3,3,3,1,4,3,4,4,3,5,3,5,1,4,1,7
0,Female,disloyal Customer,38,Business travel,Eco,2254,3,3,3,1,4,3,4,4,2,4,3,3,2,4,4,1
0,Male,disloyal Customer,20,Business travel,Eco,1466,3,3,3,1,2,3,2,2,5,2,1,3,4,2,0,0
0,Female,disloyal Customer,38,Business travel,Eco,1153,3,3,3,1,2,3,2,2,4,3,5,1,2,2,0,0
0,Male,disloyal Customer,24,Business travel,Eco,1553,3,3,3,1,4,3,3,4,1,2,5,4,4,4,0,0
0,Female,disloyal Customer,23,Business travel,Eco,2181,3,3,3,1,3,2,2,1,5,2,2,2,5,2,145,146
0,Male,disloyal Customer,42,Business travel,Eco,1503,3,3,3,1,2,3,2,2,1,2,4,3,5,2,0,0
0,Male,disloyal Customer,44,Business travel,Eco,1980,3,3,3,1,3,3,3,3,2,3,5,4,5,3,0,0
0,Female,disloyal Customer,18,Business travel,Eco,1650,3,3,3,1,4,3,4,4,1,2,4,3,4,4,0,0
0,Male,disloyal Customer,48,Business travel,Eco,1264,3,3,3,1,1,3,1,1,1,3,3,2,2,1,5,0
0,Female,disloyal Customer,23,Business travel,Eco,877,3,3,3,1,1,3,1,1,3,4,5,4,3,1,0,0
0,Male,disloyal Customer,27,Business travel,Eco,1921,3,3,3,1,2,3,2,2,2,3,1,1,1,2,0,0
0,Female,disloyal Customer,26,Business travel,Eco,1131,3,3,3,1,3,3,3,3,1,4,2,3,3,3,0,0
0,Female,disloyal Customer,37,Business travel,Eco,1821,3,3,3,1,4,3,3,4,4,3,3,4,3,4,9,13
0,Female,disloyal Customer,22,Business travel,Eco,1424,3,3,3,1,5,3,2,5,3,5,5,3,1,5,0,8
0,Female,disloyal Customer,28,Business travel,Eco,4509,3,3,3,2,4,3,2,4,1,5,2,1,2,4,0,0
0,Female,disloyal Customer,21,Business travel,Eco,2336,3,3,3,2,3,4,4,5,4,3,5,4,1,4,0,0
0,Male,disloyal Customer,21,Business travel,Eco,2184,3,3,3,2,3,3,3,1,2,2,2,3,3,3,0,0
0,Female,disloyal Customer,29,Business travel,Eco,2494,3,3,3,2,4,3,4,4,1,3,5,1,1,4,0,0
0,Female,disloyal Customer,21,Business travel,Eco,4165,3,3,3,2,3,1,1,1,3,4,3,1,4,1,0,17
0,Female,disloyal Customer,27,Business travel,Eco,3864,3,3,3,2,4,3,4,4,3,2,4,5,5,4,0,0
0,Female,disloyal Customer,55,Business travel,Eco,2075,3,3,3,2,2,3,2,2,3,5,3,4,2,2,0,0
0,Female,disloyal Customer,25,Business travel,Eco,4135,3,3,3,2,3,3,4,1,2,1,2,4,2,4,26,0
0,Female,disloyal Customer,25,Business travel,Eco,3663,3,3,3,2,3,1,4,4,3,1,3,4,4,4,0,0
0,Male,disloyal Customer,65,Business travel,Business,1325,3,3,3,2,1,3,1,1,3,2,4,5,4,1,0,0
0,Female,disloyal Customer,15,Business travel,Eco,1876,3,3,3,2,3,5,5,2,2,2,3,5,3,5,51,31
0,Male,disloyal Customer,64,Business travel,Business,1463,3,3,3,2,2,3,2,2,4,5,5,5,5,2,0,0
0,Female,disloyal Customer,30,Business travel,Eco,2724,3,3,3,2,2,3,2,2,1,4,1,2,1,2,0,21
0,Male,disloyal Customer,62,Business travel,Business,2538,3,3,3,2,4,3,4,4,2,3,2,3,2,4,9,0
0,Male,disloyal Customer,62,Business travel,Business,1622,3,3,3,2,1,3,1,1,3,5,2,4,2,1,0,6
0,Male,disloyal Customer,62,Business travel,Business,1102,3,3,3,2,1,3,1,1,3,4,4,4,5,1,0,0
0,Male,disloyal Customer,62,Business travel,Business,1340,3,3,3,2,3,3,1,3,3,5,2,4,2,3,0,0
0,Male,disloyal Customer,26,Business travel,Eco,2314,3,3,3,2,2,3,2,2,3,2,3,5,1,2,0,19
0,Female,disloyal Customer,60,Business travel,Business,2200,3,3,3,2,5,3,3,5,5,5,5,4,5,5,0,0
0,Female,disloyal Customer,60,Business travel,Business,2565,3,3,3,2,2,3,2,2,3,4,4,5,4,2,0,20
0,Female,disloyal Customer,59,Business travel,Business,1474,3,3,3,2,4,3,4,4,4,5,4,3,4,4,0,0
0,Female,disloyal Customer,27,Business travel,Eco,2275,3,3,3,2,3,3,3,3,2,5,3,2,5,3,0,0
0,Male,disloyal Customer,59,Business travel,Business,1150,3,3,3,2,1,3,1,1,4,4,5,4,5,1,0,0
0,Male,disloyal Customer,37,Business travel,Eco,2953,3,3,3,2,3,3,3,3,3,4,2,3,3,3,0,13
0,Male,disloyal Customer,40,Business travel,Eco,2782,3,3,3,2,5,3,5,5,3,3,4,4,4,5,1,0
0,Female,disloyal Customer,20,Business travel,Eco,2286,3,3,3,2,4,3,4,4,2,4,2,3,3,4,15,16
0,Female,disloyal Customer,57,Business travel,Business,1755,3,3,3,2,2,3,2,2,3,5,4,3,5,2,1,0
0,Male,disloyal Customer,56,Business travel,Business,1238,3,3,3,2,4,3,4,4,4,3,4,3,5,4,94,93
0,Male,disloyal Customer,56,Business travel,Eco Plus,1928,3,3,3,2,5,3,2,5,5,5,3,2,1,5,5,6
0,Female,disloyal Customer,55,Business travel,Eco Plus,3775,3,3,3,2,4,3,4,4,2,5,3,4,3,4,14,0
0,Female,disloyal Customer,22,Business travel,Eco,2688,3,3,3,2,2,3,2,2,4,5,4,5,4,2,0,0
0,Male,disloyal Customer,14,Business travel,Eco,3182,3,3,3,2,3,3,5,3,3,5,4,5,5,3,0,0
0,Male,disloyal Customer,20,Business travel,Eco,3078,3,3,3,2,2,3,5,2,1,5,2,3,2,2,21,1
0,Female,disloyal Customer,54,Business travel,Business,2433,3,3,3,2,1,3,1,1,4,2,5,5,4,1,0,0
0,Female,disloyal Customer,54,Business travel,Business,2194,3,3,3,2,4,3,4,4,3,5,5,3,4,4,51,46
0,Male,disloyal Customer,54,Business travel,Business,3284,3,3,3,2,5,3,5,5,4,3,5,4,4,5,2,0
0,Female,disloyal Customer,55,Business travel,Eco,3059,3,3,3,2,1,3,1,1,2,3,1,3,2,1,0,0
0,Male,disloyal Customer,54,Business travel,Business,2583,3,3,3,2,1,3,3,1,4,3,5,4,5,1,0,15
0,Male,disloyal Customer,54,Business travel,Business,1035,3,3,3,2,1,3,1,1,5,2,4,4,5,1,0,0
0,Female,disloyal Customer,26,Business travel,Eco,2228,3,3,3,2,3,3,3,3,2,3,2,4,2,3,0,0
0,Male,disloyal Customer,10,Business travel,Eco,3042,3,3,3,2,1,3,1,1,5,2,4,4,5,1,0,0
0,Male,disloyal Customer,52,Business travel,Business,1725,3,3,3,2,4,3,4,4,4,3,5,5,5,4,0,0
0,Male,disloyal Customer,52,Business travel,Business,1626,3,3,3,2,3,3,3,3,4,2,4,3,4,3,0,0
0,Male,disloyal Customer,14,Business travel,Eco,2475,3,3,3,2,2,3,2,2,5,4,5,4,4,2,0,0
0,Female,disloyal Customer,28,Business travel,Eco,2551,3,3,3,2,2,3,4,2,2,4,3,3,3,2,0,0
0,Female,disloyal Customer,50,Business travel,Business,2398,3,3,3,2,1,3,1,1,5,2,5,5,4,1,49,43
0,Female,disloyal Customer,50,Business travel,Business,1199,3,3,3,2,1,3,5,1,4,2,4,5,5,1,0,0
0,Male,disloyal Customer,50,Business travel,Business,1857,3,3,3,2,5,3,5,5,3,4,4,3,4,5,0,0
0,Male,disloyal Customer,50,Business travel,Business,1693,3,3,3,2,5,3,4,5,3,4,5,5,5,5,0,0
0,Male,disloyal Customer,50,Business travel,Business,1860,3,3,3,2,4,3,4,4,5,1,4,5,1,4,0,0
0,Female,disloyal Customer,49,Business travel,Business,3994,3,3,3,2,3,4,4,3,3,5,4,4,5,4,0,0
0,Female,disloyal Customer,49,Business travel,Business,1550,3,3,3,2,4,3,2,4,3,5,4,4,5,4,0,0
0,Female,disloyal Customer,49,Business travel,Business,1414,3,3,3,2,4,3,5,4,5,5,5,4,5,4,0,0
0,Male,disloyal Customer,49,Business travel,Eco Plus,1597,3,3,3,2,1,3,1,1,1,5,3,4,2,1,2,9
0,Male,disloyal Customer,49,Business travel,Business,1923,3,3,3,2,4,3,4,4,4,2,5,3,5,4,93,89
0,Male,disloyal Customer,31,Business travel,Eco,2873,3,3,3,2,1,3,1,1,3,3,2,2,3,1,0,19
0,Female,disloyal Customer,25,Business travel,Eco,3208,3,3,3,2,3,2,2,2,4,3,2,2,3,2,131,111
0,Male,disloyal Customer,48,Business travel,Business,3397,3,3,3,2,5,3,5,5,4,5,5,3,4,5,8,0
0,Female,disloyal Customer,48,Business travel,Business,2658,3,3,3,2,1,3,1,1,4,4,3,4,5,1,4,0
0,Female,disloyal Customer,48,Business travel,Business,2993,3,3,3,2,3,3,3,3,4,3,4,3,4,3,0,5
0,Female,disloyal Customer,48,Business travel,Business,1644,3,3,3,2,5,3,5,5,5,2,4,5,4,5,72,54
0,Male,disloyal Customer,25,Business travel,Eco,2006,3,3,3,2,5,3,5,5,3,4,5,4,4,5,0,0
0,Male,disloyal Customer,48,Business travel,Business,2490,3,3,3,2,1,3,1,1,4,5,5,4,4,1,0,0
0,Male,disloyal Customer,48,Business travel,Business,2358,3,3,3,2,4,3,5,4,5,5,5,4,4,4,0,0
0,Male,disloyal Customer,48,Business travel,Business,2151,3,3,3,2,3,3,3,3,5,5,4,5,5,3,0,1
0,Male,disloyal Customer,48,Business travel,Business,1577,3,3,3,2,2,3,2,2,4,2,5,4,5,2,2,1
0,Female,disloyal Customer,43,Business travel,Eco,2909,3,3,3,2,5,3,5,5,3,3,3,1,2,5,0,4
0,Female,disloyal Customer,19,Business travel,Eco,2946,3,3,3,2,4,3,4,4,5,5,4,5,4,4,0,0
0,Female,disloyal Customer,47,Business travel,Business,1924,3,3,3,2,1,3,1,1,3,4,4,5,4,1,12,9
0,Male,disloyal Customer,20,Business travel,Eco,2986,3,3,3,2,1,3,1,1,3,5,3,5,5,1,3,0
0,Male,disloyal Customer,47,Business travel,Business,1778,3,3,3,2,4,3,4,4,5,3,5,5,5,4,0,0
0,Female,disloyal Customer,18,Business travel,Eco,2298,3,3,3,2,2,3,2,2,3,3,3,3,5,2,0,0
0,Female,disloyal Customer,35,Business travel,Eco,2490,3,3,3,2,4,3,4,4,3,2,1,3,2,4,0,10
0,Male,disloyal Customer,46,Business travel,Business,2513,3,3,3,2,1,3,1,1,4,4,3,5,4,1,0,4
0,Female,disloyal Customer,17,Business travel,Eco,3134,3,3,3,2,4,3,4,4,5,4,4,3,5,4,0,19
0,Female,disloyal Customer,46,Business travel,Business,2018,3,3,3,2,2,3,2,2,4,3,4,3,4,2,0,0
0,Female,disloyal Customer,62,Business travel,Eco,2646,3,3,3,2,3,3,3,3,2,1,2,2,3,3,4,0
0,Male,disloyal Customer,46,Business travel,Business,1286,3,3,3,2,1,3,1,1,3,4,4,5,4,1,3,3
0,Female,disloyal Customer,26,Business travel,Eco,2712,3,3,3,2,5,3,5,5,1,5,2,3,3,5,0,0
0,Female,disloyal Customer,31,Business travel,Eco,2464,3,3,3,2,3,3,3,3,4,4,1,4,2,3,0,0
0,Male,disloyal Customer,20,Business travel,Eco,2293,3,3,3,2,2,3,2,2,3,4,5,3,4,2,3,0
0,Female,disloyal Customer,45,Business travel,Business,1553,3,3,3,2,3,3,3,3,4,4,4,3,5,3,0,8
0,Male,disloyal Customer,45,Business travel,Business,2103,3,3,3,2,4,3,1,4,5,5,5,4,4,4,0,0
0,Male,disloyal Customer,45,Business travel,Eco Plus,2540,3,3,3,2,5,3,5,5,4,2,1,4,1,5,17,1
0,Female,disloyal Customer,26,Business travel,Eco,2627,3,3,3,2,4,3,4,4,5,4,3,4,3,4,0,0
0,Female,disloyal Customer,34,Business travel,Eco,2491,3,3,3,2,1,3,1,1,1,4,2,3,2,1,0,0
0,Male,disloyal Customer,44,Business travel,Business,2729,3,3,3,2,3,3,3,3,4,5,5,3,5,3,54,50
0,Female,disloyal Customer,44,Business travel,Business,5091,3,3,3,2,3,4,4,4,2,3,4,4,4,4,7,0
0,Female,disloyal Customer,44,Business travel,Business,1388,3,3,3,2,1,3,1,1,3,3,4,5,4,1,11,0
0,Female,disloyal Customer,24,Business travel,Eco,2902,3,3,3,2,5,3,4,5,4,4,2,4,2,5,6,6
0,Male,disloyal Customer,44,Business travel,Business,1782,3,3,3,2,4,3,4,4,2,3,3,4,3,4,0,0
0,Male,disloyal Customer,44,Business travel,Business,1678,3,3,3,2,2,3,2,2,1,2,3,1,3,2,0,0
0,Male,disloyal Customer,44,Business travel,Business,1402,3,3,3,2,4,3,4,4,2,4,1,1,2,4,10,24
0,Male,disloyal Customer,17,Business travel,Eco,2476,3,3,3,2,1,3,3,1,4,2,5,1,1,1,21,1
0,Female,disloyal Customer,50,Business travel,Eco,2591,3,3,3,2,4,3,5,4,4,3,3,2,3,4,15,37
0,Male,disloyal Customer,25,Business travel,Eco,2754,3,3,3,2,4,3,4,4,2,1,3,1,2,4,0,40
0,Male,disloyal Customer,36,Business travel,Eco,2963,3,3,3,2,3,3,5,3,5,2,3,5,1,3,22,0
0,Male,disloyal Customer,35,Business travel,Eco,2921,3,3,3,2,1,3,1,1,4,5,2,3,4,1,0,0
0,Female,disloyal Customer,43,Business travel,Eco Plus,904,3,3,3,2,4,3,5,4,3,2,5,5,5,4,0,0
0,Male,disloyal Customer,43,Business travel,Business,2478,3,3,3,2,3,5,5,5,4,5,5,5,3,5,921,924
0,Male,disloyal Customer,38,Business travel,Eco,3036,3,3,3,2,2,3,2,2,3,5,3,1,2,2,5,26
0,Male,disloyal Customer,42,Business travel,Business,3736,3,3,3,2,3,2,2,4,3,4,5,2,5,2,38,71
0,Female,disloyal Customer,22,Business travel,Eco,1979,3,3,3,2,3,3,3,3,1,5,2,3,2,3,18,19
